mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,xn0,xp0,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,45,1,1,0.32322330917192055,0.0006506306005036322,1.7728551283686037e-08,26.693192720413208,,0.4546590403638944,0.47302418487074877,27124.27578600144,2.256786677509952e-08,0.3175830310580853,0.0031059688314512843,0.7344462327533694,1.0319022521033172,0.9304524858763425,0.06014908837752746,1.610868256928571,1.0954124579191922
free,45,4,1,0.1383519918169398,0.0010825757046681872,1.9423928635805326e-08,29.9733567237854,,0.3338426535877131,0.5309558994786622,2424.9784673994327,4.957882923255821e-10,0.40278621649254015,0.011400066176810164,0.9939750328151192,1.0425102524035774,0.9604003851004576,4.584492202445639,1.5009172717927304,1.036837970495046
free,45,10,1,0.2606745847069938,0.0009116118455594346,2.6760290954345023e-08,29.213609218597412,,0.31293007451562543,0.20781998917436784,1525.628989186981,1.6865085422733934e-10,0.38682832876522755,0.012300809058366412,1.159698153647185,0.9488883758458829,1.061712840259457,0.5541943093355435,1.080838594161644,0.9412311617023514
free,45,13,1,0.03720917867968154,0.0007427343540431508,2.999197275907094e-08,30.317514896392822,,0.41191507010714784,0.45031556928048755,67005.23229422013,8.416797151752847e-10,0.2420101728655927,0.003331955570662809,1.3884578516553638,1.193170123396228,1.0553129176417788,0.11584853856443673,0.0026025723582593823,0.9313317375558735
free,45,15,1,0.26962631054036024,0.001965763891018213,3.17608835382275e-08,33.17514109611511,,0.2365728315538661,0.24181976373469855,1.707505560939749,1.4797914419167397e-10,0.9629110227241902,0.012473031910886598,0.9962885413222136,0.9947374816892386,0.9763409196212312,1.0043762735210826,1.0056327444197934,1.0274432767330284
free,45,7,1,1.8182214448788905,0.0002786749027503532,3.8795062045647576e-08,27.811798572540283,,0.5570781987498151,0.5538443918645835,41510.2532930013,0.02486398085872329,0.2860721663024862,0.0034269796104248592,0.27040112480571205,3.2778342246181733,1.045661373000285,1.554610488984356,5.435378042978511,1.0365490975006242
free,45,8,1,0.26388496147773566,0.002782376122084429,5.716269954555854e-08,32.9582736492157,,0.3047942609418169,0.12261290721251059,0.5636308865571813,1.8611194638884371e-10,1.1661205683451008,0.018015605809061197,1.035121239658614,1.0014771311359194,0.9296362687509286,0.6284084018555732,0.9961250685403167,1.086660257694503
free,45,5,1,0.23207558986514876,0.002959948922224953,5.844388164813697e-08,29.762406826019287,,0.34943831279111653,0.18040783663196777,0.5109755451904044,1.566592454159875e-10,1.2054232430151424,0.009352002394239717,1.4803391577870912,1.0030268861053815,0.9118733988700042,0.012686965533698299,0.996627884641715,1.110610966172049
free,45,2,1,0.26996770420307037,0.003135958996361765,6.659521186513098e-08,28.968754053115845,,0.2732182449142035,0.21657622471734728,0.24765026628918543,1.3418552418890947e-10,1.2936350916261878,0.015664375439022014,0.985723097089415,1.0111410001575647,0.923053275749609,0.9611639834049859,0.9868529391777423,1.0913594518046508
free,45,3,1,0.05177678472895231,0.001844095044257088,7.064772036101577e-08,31.222965717315674,,0.4111516727702764,0.4106314959638053,30.326360263409406,8.861416400317247e-10,0.6769412946678071,0.0069035425799819335,1.2197723428679144,0.9541432386008333,0.9767139385351887,0.2083417708040518,1.1660967220562757,1.023956674277952
free,45,12,1,2.0825416140976323,0.005811707123362098,1.5369223758277416e-07,37.07608461380005,,0.6674188229287913,0.37588780112579284,530137.1540168481,1.5079525581533169,1.2302779959431145,0.000700009659742971,1.0255080802483698,1.1038552336889018,2.464162139802828,0.19049026066389033,0.8891337678254099,61.971753697483884
free,45,0,0,inf,inf,inf,110.2545235157013,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.5751715545315064,0.6309443788479155,,,,,,,,,,
free,45,6,0,inf,inf,inf,109.44221663475037,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.7725224378334891,0.08028314713349034,,,,,,,,,,
free,45,9,0,inf,inf,inf,108.85959506034851,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.5858701527422939,0.5757856763793355,,,,,,,,,,
free,45,11,0,inf,inf,inf,108.14915490150452,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.6703705322932416,0.23672502944149326,,,,,,,,,,
free,45,14,0,inf,inf,inf,116.99626207351685,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.8107401438174995,0.8868041636771715,,,,,,,,,,
